# Threads,Inactive rate,Active rate
1.000000000000000e+00,7.116024062702726e+02,5.156994259168084e+02
5.000000000000000e+00,1.976194445674391e+03,1.426949744381611e+03
1.000000000000000e+01,3.642397006076125e+03,2.531547715367133e+03
1.500000000000000e+01,5.173091276121096e+03,3.695012672789644e+03
