# Threads,Inactive rate,Active rate
1.000000000000000e+00,nan,9.759493965803159e+02
5.000000000000000e+00,nan,1.235490409770287e+03
1.000000000000000e+01,nan,1.445854863110969e+03
1.500000000000000e+01,nan,1.452278333785313e+03
