# Threads,Inactive rate,Active rate
1.000000000000000e+00,nan,5.704179589970383e+03
5.000000000000000e+00,nan,1.762661104642666e+04
1.000000000000000e+01,nan,3.233096046521205e+04
1.500000000000000e+01,nan,4.361667815749022e+04
