# Threads,Inactive rate,Active rate
1.000000000000000e+00,6.736123186715899e+02,6.482985092819864e+02
5.000000000000000e+00,2.222539449130198e+03,2.164369802513740e+03
1.000000000000000e+01,4.177080470103052e+03,4.075060658031781e+03
1.500000000000000e+01,6.070596068962690e+03,5.678136176777715e+03
