# Threads,Inactive rate,Active rate
1.000000000000000e+00,7.146081498726726e+02,6.599475452757479e+02
5.000000000000000e+00,2.359849486254905e+03,2.184660493122257e+03
1.000000000000000e+01,4.387167668151139e+03,4.174654079978524e+03
1.500000000000000e+01,6.189057776713538e+03,5.802747268728911e+03
